timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-23T17:04:59+00:00,1,2015812580,879534080,0,0,0.00,0.00,35187,0,35069,2
2026-08-23T17:05:09+00:00,1,2015085572,879661056,0,0,0.00,0.00,35944,3,35922,100
2026-08-23T17:05:19+00:00,1,2015522368,879865856,0,0,0.00,0.00,36040,36,35922,0
2026-08-23T17:05:29+00:00,1,2015832708,880173056,0,0,0.00,0.00,35646,0,35528,2
2026-08-23T17:05:40+00:00,1,2015450988,880300032,0,0,0.00,0.00,30802,0,30546,0
2026-08-23T17:05:50+00:00,1,2013254576,880332800,0,0,0.00,0.00,31614,0,31614,0
2026-08-23T17:06:00+00:00,1,2019929200,880353280,0,0,0.00,0.00,33060,83,33060,0
2026-08-23T17:06:11+00:00,1,2018181768,880525312,0,0,0.00,0.00,31698,0,31442,1
2026-08-23T17:06:21+00:00,1,2015765904,880418816,0,0,0.00,0.00,34100,18,33844,25
2026-08-23T17:06:31+00:00,1,2014138912,880553984,0,0,0.00,0.00,34100,26,33844,20
2026-08-23T17:06:42+00:00,1,2013971172,880918528,0,0,0.00,0.00,34100,17,33844,17
2026-08-23T17:06:52+00:00,1,2013898524,880918528,0,0,0.00,0.00,34100,31,33844,16
2026-08-23T17:07:02+00:00,1,2013880480,880967680,0,0,0.00,0.00,34100,27,33844,13
2026-08-23T17:07:12+00:00,1,2013847400,880934912,0,0,0.00,0.00,34100,30,33844,20
2026-08-23T17:07:23+00:00,1,2013806684,881115136,0,0,0.00,0.00,34100,0,33844,100
2026-08-23T17:07:33+00:00,1,2019678948,881209344,0,0,0.00,0.00,34100,25,33844,14
2026-08-23T17:07:43+00:00,1,2019350756,881455104,0,0,0.00,0.00,34100,21,33844,11
2026-08-23T17:07:54+00:00,1,2016488444,881643520,0,0,0.00,0.00,34100,21,33844,14
2026-08-23T17:08:04+00:00,1,2013965712,881688576,0,0,0.00,0.00,34100,27,33844,9
2026-08-23T17:08:14+00:00,1,2013726884,881573888,0,0,0.00,0.00,34100,29,33844,7
2026-08-23T17:08:24+00:00,1,2013707432,881844224,0,0,0.00,0.00,34100,39,33844,13
2026-08-23T17:08:35+00:00,1,2013716384,881741824,0,0,0.00,0.00,34100,31,33844,12
2026-08-23T17:08:45+00:00,1,2013689164,881876992,0,0,0.00,0.00,34100,18,33844,16
2026-08-23T17:08:55+00:00,1,2013685544,881942528,0,0,0.00,0.00,34100,26,33844,12
2026-08-23T17:09:06+00:00,1,2019651048,882229248,0,0,0.00,0.00,34100,13,33844,15
2026-08-23T17:09:16+00:00,1,2018480148,882323456,0,0,0.00,0.00,34100,15,33844,15
2026-08-23T17:09:26+00:00,1,2016861232,882683904,0,0,0.00,0.00,34100,25,33844,12
2026-08-23T17:09:37+00:00,1,2014379240,882724864,0,0,0.00,0.00,34100,26,33844,6
2026-08-23T17:09:47+00:00,1,2014010444,882769920,0,0,0.00,0.00,34100,27,33844,13
2026-08-23T17:09:57+00:00,1,2013956424,882802688,0,0,0.00,0.00,34100,27,33844,6
2026-08-23T17:10:07+00:00,1,2013898928,882810880,0,0,0.00,0.00,34100,100,33844,21
2026-08-23T17:10:18+00:00,1,2013928720,882819072,0,0,0.00,0.00,34100,18,33844,20
2026-08-23T17:10:28+00:00,1,2013881536,882909184,0,0,0.00,0.00,34100,19,33844,17
2026-08-23T17:10:38+00:00,1,2018259952,883113984,0,0,0.00,0.00,34100,11,33844,13
2026-08-23T17:10:49+00:00,1,2020042208,883142656,0,0,0.00,0.00,34100,22,33844,13
2026-08-23T17:10:59+00:00,1,2017945044,883515392,0,0,0.00,0.00,31326,0,31070,0
2026-08-23T17:11:09+00:00,1,2014845888,883720192,0,0,0.00,0.00,32336,0,32336,4
2026-08-23T17:11:20+00:00,1,2013821648,883699712,0,0,0.00,0.00,33060,0,32804,100
2026-08-23T17:11:30+00:00,1,2015460304,883646464,0,0,0.00,0.00,33844,17,33844,15
2026-08-23T17:11:40+00:00,1,2015439176,883888128,0,0,0.00,0.00,33844,23,33844,21
2026-08-23T17:11:50+00:00,1,2015405632,884260864,0,0,0.00,0.00,33844,100,33844,0
2026-08-23T17:12:01+00:00,1,2015410724,884068352,0,0,0.00,0.00,33844,31,33844,6
2026-08-23T17:12:11+00:00,1,2015413060,884187136,0,0,0.00,0.00,33844,34,33844,7
2026-08-23T17:12:21+00:00,1,2021601088,884293632,0,0,0.00,0.00,33844,28,33844,20
2026-08-23T17:12:32+00:00,1,2019313736,884379648,0,0,0.00,0.00,33844,16,33844,20
2026-08-23T17:12:42+00:00,1,2017044616,884432896,0,0,0.00,0.00,33844,20,33844,16
2026-08-23T17:12:52+00:00,1,2014806032,884678656,0,0,0.00,0.00,33844,16,33844,20
2026-08-23T17:13:02+00:00,1,2014617692,884629504,0,0,0.00,0.00,33844,23,33844,18
2026-08-23T17:13:13+00:00,1,2014591560,884731904,0,0,0.00,0.00,33844,22,33844,20
2026-08-23T17:13:23+00:00,1,2014542560,885129216,0,0,0.00,0.00,33844,31,33844,7
2026-08-23T17:13:33+00:00,1,2014545308,885223424,0,0,0.00,0.00,33844,14,33844,15
2026-08-23T17:13:44+00:00,1,2014518968,884977664,0,0,0.00,0.00,33844,11,33844,15
2026-08-23T17:13:54+00:00,1,2016777600,885223424,0,0,0.00,0.00,33844,100,33844,0
2026-08-23T17:14:04+00:00,1,2021591412,885420032,0,0,0.00,0.00,33844,22,33844,20
2026-08-23T17:14:14+00:00,1,2018477208,885288960,0,0,0.00,0.00,33844,30,33844,12
2026-08-23T17:14:25+00:00,1,2016611400,885653504,0,0,0.00,0.00,33844,17,33844,20
2026-08-23T17:14:35+00:00,1,2014949136,885633024,0,0,0.00,0.00,33844,16,33844,16
2026-08-23T17:14:45+00:00,1,2014899676,885739520,0,0,0.00,0.00,33844,0,33844,100
2026-08-23T17:14:56+00:00,1,2014876680,885997568,0,0,0.00,0.00,33844,28,33844,20
2026-08-23T17:15:06+00:00,1,2014864708,886042624,0,0,0.00,0.00,33844,27,33844,21
2026-08-23T17:15:16+00:00,1,2014847600,886226944,0,0,0.00,0.00,33844,22,33844,16
2026-08-23T17:15:26+00:00,1,2014843624,885989376,0,0,0.00,0.00,33844,19,33844,13
2026-08-23T17:15:37+00:00,1,2021119572,886407168,0,0,0.00,0.00,33844,19,33844,21
2026-08-23T17:15:47+00:00,1,2019421152,886431744,0,0,0.00,0.00,33844,15,33844,15
2026-08-23T17:15:57+00:00,1,2017220156,886583296,0,0,0.00,0.00,33844,24,33844,21
2026-08-23T17:16:08+00:00,1,2014903392,886468608,0,0,0.00,0.00,33844,18,33844,20
2026-08-23T17:16:18+00:00,1,2014118124,886657024,0,0,0.00,0.00,33844,12,33844,14
2026-08-23T17:16:28+00:00,1,2014082364,886865920,0,0,0.00,0.00,33844,26,33844,19
2026-08-23T17:16:39+00:00,1,2014080244,886984704,0,0,0.00,0.00,33844,26,33844,20
2026-08-23T17:16:49+00:00,1,2014083916,887062528,0,0,0.00,0.00,33844,0,33844,100
2026-08-23T17:16:59+00:00,1,2014072164,887058432,0,0,0.00,0.00,33844,14,33844,15
2026-08-23T17:17:09+00:00,1,2014042792,887201792,0,0,0.00,0.00,33844,23,33844,7
2026-08-23T17:17:20+00:00,1,2018331920,887345152,0,0,0.00,0.00,31070,0,31070,0
2026-08-23T17:17:30+00:00,1,2018742648,887599104,0,0,0.00,0.00,31622,1,31622,0
2026-08-23T17:17:40+00:00,1,2016019008,887586816,0,0,0.00,0.00,33060,0,32804,0
2026-08-23T17:17:51+00:00,1,2013784152,887762944,0,0,0.00,0.00,33060,0,32804,0
2026-08-23T17:18:01+00:00,1,2014076008,888020992,0,0,0.00,0.00,33844,27,33844,21
2026-08-23T17:18:11+00:00,1,2014027592,887939072,0,0,0.00,0.00,33844,29,33844,20
2026-08-23T17:18:22+00:00,1,2014031884,888004608,0,0,0.00,0.00,33844,25,33844,25
