tag,round,value,wall_time
env/num_trajectories,8,4.0,1789965701.9329526
env/num_trajectories,9,4.0,1789965963.3257182
env/num_trajectories,10,4.0,1789966504.6688418
env/num_trajectories,11,4.0,1789966765.660539
env/num_trajectories,12,4.0,1789967027.6023226
env/num_trajectories,13,4.0,1789967290.7487116
env/num_trajectories,14,4.0,1789967552.9502032
env/num_trajectories,15,4.0,1789968096.659015
env/num_trajectories,16,4.0,1789968356.7733197
env/num_trajectories,17,4.0,1789968623.5511155
env/num_trajectories,18,4.0,1789968886.289832
env/num_trajectories,19,4.0,1789969151.0052476
env/num_trajectories,20,4.0,1789969694.6481695
env/num_trajectories,21,4.0,1789969954.7825074
env/num_trajectories,22,4.0,1789970218.4712582
env/num_trajectories,23,4.0,1789970481.8441815
env/num_trajectories,24,4.0,1789970744.7983527
env/num_trajectories,25,4.0,1789971287.5348969
env/num_trajectories,26,4.0,1789971547.2030075
env/num_trajectories,27,4.0,1789971811.1468928
env/num_trajectories,28,4.0,1789972072.9665687
env/num_trajectories,29,4.0,1789972334.766896
env/num_trajectories,30,4.0,1789972879.2515929
env/num_trajectories,31,4.0,1789973139.170719
env/num_trajectories,32,4.0,1789973401.2943504
env/num_trajectories,33,4.0,1789973664.2291343
env/num_trajectories,34,4.0,1789973926.56755
env/num_trajectories,35,4.0,1789974465.5104945
env/num_trajectories,36,4.0,1789974724.3473911
env/num_trajectories,37,4.0,1789974984.0549288
env/num_trajectories,38,4.0,1789975248.079291
env/num_trajectories,39,4.0,1789975510.9141152
env/num_trajectories,40,4.0,1789976052.9420102
env/num_trajectories,41,4.0,1789976311.4628665
env/num_trajectories,42,4.0,1789976573.0073936
env/num_trajectories,43,4.0,1789976834.9023855
env/num_trajectories,44,4.0,1789977095.1211495
env/num_trajectories,45,4.0,1789977635.601297
env/num_trajectories,46,4.0,1789977895.5133817
env/num_trajectories,47,4.0,1789978157.9124637
env/num_trajectories,48,4.0,1789978419.7865684
env/num_trajectories,49,4.0,1789978681.6014822
env/num_trajectories,50,4.0,1789979239.2652252
env/num_trajectories,51,4.0,1789979497.014935
env/num_trajectories,52,4.0,1789979758.0151243
env/num_trajectories,53,4.0,1789980019.8776271
env/num_trajectories,54,4.0,1789980280.7140694
env/num_trajectories,55,4.0,1789980813.6369572
env/num_trajectories,56,4.0,1789981072.0457513
env/num_trajectories,57,4.0,1789981333.0502276
env/num_trajectories,58,4.0,1789981594.7779908
env/num_trajectories,59,4.0,1789981856.492144
env/num_trajectories,60,4.0,1789982393.5322094
env/num_trajectories,61,4.0,1789982651.1379504
env/num_trajectories,62,4.0,1789982911.995456
env/num_trajectories,63,4.0,1789983173.9502242
env/num_trajectories,64,4.0,1789983435.9335427
env/num_trajectories,65,4.0,1789983974.582536
env/num_trajectories,66,4.0,1789984232.5122244
env/num_trajectories,67,4.0,1789984493.7456064
env/num_trajectories,68,4.0,1789984754.5926952
env/num_trajectories,69,4.0,1789985015.7424536
env/num_trajectories,70,4.0,1789985553.272541
env/num_trajectories,71,4.0,1789985812.1589115
env/num_trajectories,72,4.0,1789986073.2229624
env/num_trajectories,73,4.0,1789986333.889425
env/num_trajectories,74,4.0,1789986595.7660046
env/num_trajectories,75,4.0,1789987135.2320552
env/num_trajectories,76,4.0,1789987393.55845
env/num_trajectories,77,4.0,1789987652.8254087
env/num_trajectories,78,4.0,1789987913.811781
env/num_trajectories,79,4.0,1789988173.8612258
env/num_trajectories,80,4.0,1789988703.59954
env/num_trajectories,81,4.0,1789988964.6817482
env/num_trajectories,82,4.0,1789989225.0215347
env/num_trajectories,83,4.0,1789989486.5192637
