minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
99.74358974358975,17171,17254,27.76923076923077,59.23076923076923,44032237568,48930552,23066148,11234176,251961282560,205542219776
100.23333333333333,15817,15899,10.846153846153847,11.0,43197698048,48114120,22236884,11234176,251123298304,205542592512
100.7452380952381,17171,17254,45.714285714285715,19.071428571428573,44056326144,48952712,23077072,11234180,251984113664,205542600704
101.2551282051282,17171,17254,35.38461538461539,34.15384615384615,44055535616,48953308,23075484,11234160,251985981440,205543088128
101.74871794871795,15893,15976,8.76923076923077,7.615384615384615,43207086080,48123576,22237276,11234152,251132395520,205543129088
102.24358974358975,17171,17254,26.0,41.0,44147531776,49041940,23155592,11234160,252076695552,205543469056
102.73076923076923,17171,17254,46.46153846153846,41.61538461538461,44151111680,49044872,23155640,11234180,252082991104,205543497728
103.24285714285715,15919,15913,8.571428571428571,8.142857142857142,44072095744,48966376,23077492,11234188,252000591872,205543837696
103.75641025641025,15385,15376,21.0,29.076923076923077,43216392192,48132284,22237356,11234192,251143753728,205543849984
104.2474358974359,15385,15376,18.846153846153847,36.38461538461539,43710386176,48549256,22657372,11234192,251638480896,205602480128
104.7397435897436,17425,17508,11.846153846153847,2.5384615384615383,44270080000,49161832,23271852,11234176,252399063040,205732216832
105.23205128205129,17425,17508,36.69230769230769,49.07692307692308,44270436352,49162036,23271892,11234172,252400447488,205732700160
105.74285714285715,17425,17508,32.785714285714285,9.428571428571429,44269744128,49161644,23271892,11234268,252399316992,205732712448
106.2551282051282,17171,17254,23.76923076923077,28.76923076923077,44061933568,48959748,23078084,11234296,252189220864,205733081088
106.7474358974359,17171,17254,61.30769230769231,42.61538461538461,44052344832,48951492,23065776,11234332,252182679552,205733085184
107.24102564102564,17171,17254,10.0,14.76923076923077,44052385792,48951524,23065736,11234332,252181262336,205733441536
107.73717948717947,17171,17254,4.153846153846154,14.615384615384615,44107321344,48988976,23090548,11234328,252234645504,205733482496
108.22820512820513,17171,17254,43.15384615384615,0.9230769230769231,44095512576,48993392,23090548,11234328,252227223552,205733945344
108.74047619047619,15817,16147,14.642857142857142,14.785714285714286,43629879296,48392980,22488828,11234332,251760005120,205733982208
