tag,round,raw_step,value,wall_time,segment
env/success_once,69,68,0.4921875,1790347061.67836,1
env/success_once,70,69,0.3984375,1790349545.992975,1
eval/episode_len,2,1,200.0,1790142808.693633,0
eval/episode_len,4,3,200.0,1790147136.726348,0
eval/episode_len,6,5,200.0,1790151440.2767255,0
eval/episode_len,8,7,200.0,1790155766.718538,0
eval/episode_len,10,9,200.0,1790160154.6795998,0
eval/episode_len,12,11,200.0,1790164564.8353982,0
eval/episode_len,14,13,200.0,1790168846.1842082,0
eval/episode_len,16,15,200.0,1790173170.080725,0
eval/episode_len,18,17,200.0,1790177366.3073027,0
eval/episode_len,20,19,200.0,1790181708.9861515,0
eval/episode_len,22,21,200.0,1790186103.8675783,0
eval/episode_len,24,23,200.0,1790190345.1483197,0
eval/episode_len,26,25,200.0,1790194494.5237415,0
eval/episode_len,28,27,200.0,1790198763.106043,0
eval/episode_len,30,29,200.0,1790202932.7256305,0
eval/episode_len,32,31,200.0,1790267396.058667,1
eval/episode_len,34,33,200.0,1790271583.8391678,1
eval/episode_len,36,35,200.0,1790275825.002914,1
eval/episode_len,38,37,200.0,1790280144.1083407,1
eval/episode_len,40,39,200.0,1790284431.159869,1
eval/episode_len,42,41,200.0,1790288828.0315735,1
eval/episode_len,44,43,200.0,1790293103.5729716,1
eval/episode_len,46,45,200.0,1790297379.1369896,1
eval/episode_len,48,47,200.0,1790301644.064735,1
eval/episode_len,50,49,200.0,1790306034.4817545,1
eval/episode_len,52,51,200.0,1790310532.1499,1
eval/episode_len,54,53,200.0,1790314844.9784923,1
eval/episode_len,56,55,200.0,1790319098.6094272,1
eval/episode_len,58,57,200.0,1790323495.1794474,1
eval/episode_len,60,59,200.0,1790327815.542647,1
eval/episode_len,62,61,200.0,1790332229.9677892,1
eval/episode_len,64,63,200.0,1790336469.1445332,1
eval/episode_len,66,65,200.0,1790340806.134947,1
eval/episode_len,68,67,200.0,1790345199.9445882,1
eval/episode_len,70,69,200.0,1790349457.3711903,1
eval/num_trajectories,2,1,32.0,1790142808.6937733,0
eval/num_trajectories,4,3,32.0,1790147136.7264342,0
eval/num_trajectories,6,5,32.0,1790151440.2768543,0
eval/num_trajectories,8,7,32.0,1790155766.7186139,0
eval/num_trajectories,10,9,32.0,1790160154.6796951,0
eval/num_trajectories,12,11,32.0,1790164564.8354614,0
eval/num_trajectories,14,13,32.0,1790168846.1843112,0
eval/num_trajectories,16,15,32.0,1790173170.0808735,0
eval/num_trajectories,18,17,32.0,1790177366.307389,0
eval/num_trajectories,20,19,32.0,1790181708.9862096,0
eval/num_trajectories,22,21,32.0,1790186103.8676424,0
eval/num_trajectories,24,23,32.0,1790190345.1484654,0
eval/num_trajectories,26,25,32.0,1790194494.5238864,0
eval/num_trajectories,28,27,32.0,1790198763.1061156,0
eval/num_trajectories,30,29,32.0,1790202932.7257695,0
eval/num_trajectories,32,31,32.0,1790267396.0588157,1
eval/num_trajectories,34,33,32.0,1790271583.8393087,1
eval/num_trajectories,36,35,32.0,1790275825.0031104,1
eval/num_trajectories,38,37,32.0,1790280144.1085575,1
eval/num_trajectories,40,39,32.0,1790284431.1600235,1
eval/num_trajectories,42,41,32.0,1790288828.031806,1
eval/num_trajectories,44,43,32.0,1790293103.5731642,1
eval/num_trajectories,46,45,32.0,1790297379.1371746,1
eval/num_trajectories,48,47,32.0,1790301644.0648677,1
eval/num_trajectories,50,49,32.0,1790306034.4819472,1
eval/num_trajectories,52,51,32.0,1790310532.1499922,1
eval/num_trajectories,54,53,32.0,1790314844.978683,1
eval/num_trajectories,56,55,32.0,1790319098.6096146,1
eval/num_trajectories,58,57,32.0,1790323495.1797302,1
eval/num_trajectories,60,59,32.0,1790327815.542745,1
eval/num_trajectories,62,61,32.0,1790332229.9679568,1
eval/num_trajectories,64,63,32.0,1790336469.1447563,1
eval/num_trajectories,66,65,32.0,1790340806.1350515,1
eval/num_trajectories,68,67,32.0,1790345199.944779,1
eval/num_trajectories,70,69,32.0,1790349457.3713686,1
eval/return,2,1,0.375,1790142808.6934047,0
eval/return,4,3,0.375,1790147136.7262537,0
eval/return,6,5,0.3125,1790151440.276494,0
eval/return,8,7,0.3125,1790155766.7184453,0
eval/return,10,9,0.375,1790160154.6794739,0
eval/return,12,11,0.40625,1790164564.835308,0
eval/return,14,13,0.40625,1790168846.184013,0
eval/return,16,15,0.46875,1790173170.0805368,0
eval/return,18,17,0.5,1790177366.3071878,0
eval/return,20,19,0.3125,1790181708.9860537,0
eval/return,22,21,0.40625,1790186103.8674886,0
eval/return,24,23,0.53125,1790190345.1481204,0
eval/return,26,25,0.53125,1790194494.5235407,0
eval/return,28,27,0.5625,1790198763.1059573,0
eval/return,30,29,0.53125,1790202932.7254791,0
eval/return,32,31,0.5625,1790267396.0585597,1
eval/return,34,33,0.40625,1790271583.839051,1
eval/return,36,35,0.5,1790275825.0027468,1
eval/return,38,37,0.4375,1790280144.1081693,1
eval/return,40,39,0.53125,1790284431.159766,1
eval/return,42,41,0.5625,1790288828.0314138,1
eval/return,44,43,0.5,1790293103.5728247,1
eval/return,46,45,0.4375,1790297379.1368227,1
eval/return,48,47,0.53125,1790301644.0646346,1
eval/return,50,49,0.46875,1790306034.48161,1
eval/return,52,51,0.5,1790310532.149846,1
eval/return,54,53,0.40625,1790314844.978339,1
eval/return,56,55,0.46875,1790319098.6092808,1
eval/return,58,57,0.40625,1790323495.1792817,1
eval/return,60,59,0.46875,1790327815.5425675,1
eval/return,62,61,0.34375,1790332229.9677086,1
eval/return,64,63,0.40625,1790336469.1443453,1
eval/return,66,65,0.40625,1790340806.134866,1
eval/return,68,67,0.40625,1790345199.9444332,1
eval/return,70,69,0.4375,1790349457.3710222,1
eval/reward,2,1,0.0018749999580904841,1790142808.6936557,0
eval/reward,4,3,0.0018749998416751623,1790147136.7263553,0
eval/reward,6,5,0.0015624999068677425,1790151440.2767453,0
eval/reward,8,7,0.0015624997904524207,1790155766.718546,0
eval/reward,10,9,0.0018749999580904841,1790160154.6796122,0
eval/reward,12,11,0.002031249925494194,1790164564.835405,0
eval/reward,14,13,0.002031249925494194,1790168846.1842232,0
eval/reward,16,15,0.002343749860301614,1790173170.0807455,0
eval/reward,18,17,0.0024999999441206455,1790177366.3073137,0
eval/reward,20,19,0.0015624999068677425,1790181708.986162,0
eval/reward,22,21,0.002031249925494194,1790186103.8675864,0
eval/reward,24,23,0.0026562497951090336,1790190345.148341,0
eval/reward,26,25,0.0026562500279396772,1790194494.5237637,0
eval/reward,28,27,0.0028124998789280653,1790198763.106052,0
eval/reward,30,29,0.0026562500279396772,1790202932.7256494,0
eval/reward,32,31,0.002812500111758709,1790267396.0586855,1
eval/reward,34,33,0.002031249925494194,1790271583.8391886,1
eval/reward,36,35,0.0024999999441206455,1790275825.0029464,1
eval/reward,38,37,0.002187499776482582,1790280144.108374,1
eval/reward,40,39,0.0026562497951090336,1790284431.1598866,1
eval/reward,42,41,0.0028124998789280653,1790288828.0316098,1
eval/reward,44,43,0.0024999999441206455,1790293103.5729976,1
eval/reward,46,45,0.002187499776482582,1790297379.1370215,1
eval/reward,48,47,0.0026562497951090336,1790301644.0647526,1
eval/reward,50,49,0.002343749860301614,1790306034.4817863,1
eval/reward,52,51,0.0024999999441206455,1790310532.1499157,1
eval/reward,54,53,0.002031249925494194,1790314844.9785256,1
eval/reward,56,55,0.00234374962747097,1790319098.609459,1
eval/reward,58,57,0.002031249925494194,1790323495.1795278,1
eval/reward,60,59,0.002343749860301614,1790327815.5426595,1
eval/reward,62,61,0.0017187497578561306,1790332229.967818,1
eval/reward,64,63,0.002031249925494194,1790336469.1445682,1
eval/reward,66,65,0.002031249925494194,1790340806.13496,1
eval/reward,68,67,0.002031249925494194,1790345199.9446204,1
eval/reward,70,69,0.0021875000093132257,1790349457.3712249,1
eval/success_at_end,2,1,0.375,1790142808.693611,0
eval/success_at_end,4,3,0.375,1790147136.7263398,0
eval/success_at_end,6,5,0.3125,1790151440.2767045,0
eval/success_at_end,8,7,0.3125,1790155766.718529,0
eval/success_at_end,10,9,0.375,1790160154.6795857,0
eval/success_at_end,12,11,0.40625,1790164564.8353908,0
eval/success_at_end,14,13,0.40625,1790168846.1841917,0
eval/success_at_end,16,15,0.46875,1790173170.080704,0
eval/success_at_end,18,17,0.5,1790177366.30729,0
eval/success_at_end,20,19,0.3125,1790181708.9861405,0
eval/success_at_end,22,21,0.40625,1790186103.8675702,0
eval/success_at_end,24,23,0.53125,1790190345.1482973,0
eval/success_at_end,26,25,0.53125,1790194494.5237167,0
eval/success_at_end,28,27,0.5625,1790198763.106035,0
eval/success_at_end,30,29,0.53125,1790202932.72561,0
eval/success_at_end,32,31,0.5625,1790267396.0586987,1
eval/success_at_end,34,33,0.40625,1790271583.8392031,1
eval/success_at_end,36,35,0.5,1790275825.002969,1
eval/success_at_end,38,37,0.4375,1790280144.1083987,1
eval/success_at_end,40,39,0.53125,1790284431.1599002,1
eval/success_at_end,42,41,0.5625,1790288828.031635,1
eval/success_at_end,44,43,0.5,1790293103.5730176,1
eval/success_at_end,46,45,0.4375,1790297379.1370492,1
eval/success_at_end,48,47,0.53125,1790301644.0647657,1
