tag,round,raw_step,value,wall_time,segment
train/actor/clipped_ratio,1,0,0.9909540414810181,1790052422.5743709,0
train/actor/clipped_ratio,2,1,0.9914507865905762,1790053298.6968915,0
train/actor/clipped_ratio,3,2,0.9924547076225281,1790054171.489576,0
train/actor/clipped_ratio,4,3,0.9950462579727173,1790055010.5560963,0
train/actor/clipped_ratio,5,4,0.9930329322814941,1790056236.800956,0
train/actor/clipped_ratio,6,5,0.9899046421051025,1790057091.6608646,0
train/actor/clipped_ratio,7,6,1.000068187713623,1790057933.078726,0
train/actor/clipped_ratio,8,7,0.9968235492706299,1790058799.6325893,0
train/actor/clipped_ratio,9,8,0.9951985478401184,1790059642.786589,0
train/actor/clipped_ratio,10,9,0.9989726543426514,1790060960.485965,0
train/actor/clipped_ratio,11,10,0.9939831495285034,1790061804.9166954,0
train/actor/clipped_ratio,12,11,0.9955463409423828,1790062673.1859937,0
train/actor/dual_cliped_ratio,1,0,0.0,1790052422.574665,0
train/actor/dual_cliped_ratio,2,1,0.0,1790053298.6970675,0
train/actor/dual_cliped_ratio,3,2,0.0,1790054171.4897504,0
train/actor/dual_cliped_ratio,4,3,0.0,1790055010.5562704,0
train/actor/dual_cliped_ratio,5,4,0.0,1790056236.8009624,0
train/actor/dual_cliped_ratio,6,5,0.0,1790057091.6611092,0
train/actor/dual_cliped_ratio,7,6,0.0,1790057933.0789075,0
train/actor/dual_cliped_ratio,8,7,0.0,1790058799.632776,0
train/actor/dual_cliped_ratio,9,8,0.0,1790059642.7867668,0
train/actor/dual_cliped_ratio,10,9,0.0,1790060960.4859717,0
train/actor/dual_cliped_ratio,11,10,0.0,1790061804.9168851,0
train/actor/dual_cliped_ratio,12,11,0.0,1790062673.1862266,0
train/actor/dvac_chunk_factor_std,1,0,0.16349254548549652,1790052422.5746727,0
train/actor/dvac_chunk_factor_std,2,1,0.15488623082637787,1790053298.6970742,0
train/actor/dvac_chunk_factor_std,3,2,0.17073389887809753,1790054171.4897568,0
train/actor/dvac_chunk_factor_std,4,3,0.18132010102272034,1790055010.5562775,0
train/actor/dvac_chunk_factor_std,5,4,0.16284972429275513,1790056236.8009691,0
train/actor/dvac_chunk_factor_std,6,5,0.16261690855026245,1790057091.661116,0
train/actor/dvac_chunk_factor_std,7,6,0.15583308041095734,1790057933.078915,0
train/actor/dvac_chunk_factor_std,8,7,0.16912932693958282,1790058799.6327832,0
train/actor/dvac_chunk_factor_std,9,8,0.16037830710411072,1790059642.786774,0
train/actor/dvac_chunk_factor_std,10,9,0.1653178483247757,1790060960.4859848,0
train/actor/dvac_chunk_factor_std,11,10,0.15856525301933289,1790061804.9168925,0
