timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-07T08:08:47.550746+00:00,1,1276621696,98580,0.00,42835,0,51,495,48515272,33338464,6014856
2026-09-07T08:08:52.779575+00:00,1,1277023508,98580,0.00,42929,0,51,503,48515292,33338464,6014856
2026-09-07T08:08:57.939484+00:00,1,1277023140,98580,0.00,43227,3,51,512,48725180,33338464,6014856
2026-09-07T08:09:03.131188+00:00,1,1276981484,98580,0.00,43429,2,51,512,48515304,33338464,6014856
2026-09-07T08:09:08.310352+00:00,1,1276908864,98580,0.00,45263,0,52,518,48531704,33338464,6014856
2026-09-07T08:09:13.503970+00:00,1,1276896664,98580,0.00,45263,0,52,518,48531704,33338464,6014856
2026-09-07T08:09:18.694568+00:00,1,1276884068,98580,0.00,45263,0,52,518,48531704,33338464,6014856
2026-09-07T08:09:23.883096+00:00,1,1276674004,98580,0.00,45263,81,53,518,48531704,33338464,6014856
2026-09-07T08:09:29.073969+00:00,1,1276864000,98580,0.00,44973,0,53,510,48531688,33338464,6014840
2026-09-07T08:09:34.319753+00:00,1,1276848400,98580,0.00,42919,0,52,455,48531580,33338464,6014840
2026-09-07T08:09:39.499278+00:00,1,1276731556,98580,0.00,43165,37,54,459,48531584,33338464,6014840
2026-09-07T08:09:44.683510+00:00,1,1276905088,98580,0.00,43411,0,51,463,48531592,33338464,6014840
2026-09-07T08:09:49.877804+00:00,1,1277015224,98580,0.00,43499,0,51,471,48531612,33338464,6014840
2026-09-07T08:09:55.085792+00:00,1,1277045040,98580,0.00,43789,48,52,480,48531624,33338464,6014840
2026-09-07T08:10:00.248431+00:00,1,1277051172,98580,0.00,43991,0,51,479,48531624,33338464,6014840
2026-09-07T08:10:05.498346+00:00,1,1276869840,98580,0.00,44079,0,51,487,48531644,33338464,6014840
2026-09-07T08:10:10.740314+00:00,1,1277717552,98580,0.00,44349,53,52,493,48531652,33338464,6014840
2026-09-07T08:10:15.890033+00:00,1,1277485864,98580,0.00,44575,0,50,495,48531656,33338464,6014840
2026-09-07T08:10:21.035611+00:00,1,1277247908,98580,0.00,44669,0,50,503,48531676,33338464,6014840
2026-09-07T08:10:26.237691+00:00,1,1277715468,98580,0.00,44967,1,50,512,48531688,33338464,6014840
2026-09-07T08:10:31.489383+00:00,1,1277230756,98580,0.00,45169,0,50,511,48531688,33338464,6014840
2026-09-07T08:10:36.705925+00:00,1,1277259472,98580,0.00,45263,2,50,518,48532088,33338464,6014856
2026-09-07T08:10:41.893535+00:00,1,1277603844,98580,0.00,45263,0,50,518,48532088,33338464,6014856
2026-09-07T08:10:47.065262+00:00,1,1277665892,98580,0.00,45263,0,50,518,48532088,33338464,6014840
2026-09-07T08:10:52.269178+00:00,1,1277683168,98580,0.00,45263,100,51,518,48532088,33338464,6014840
2026-09-07T08:10:57.472305+00:00,1,1277660732,98580,0.00,44973,1,50,506,48532072,33338464,6014856
2026-09-07T08:11:02.645470+00:00,1,1277275384,98580,0.00,42919,0,49,455,48531964,33338464,6014856
2026-09-07T08:11:07.845313+00:00,1,1277656804,98580,0.00,43121,2,49,455,48531960,33338464,6014856
2026-09-07T08:11:13.042228+00:00,1,1277634728,98580,0.00,43209,2,49,463,48531976,33338464,6014856
