unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787564859,9.95884e+11,40274448384,29616967680,10005393408,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261204,1356,11327828,3160,1895492,32939680,6
1787564861,9.95906e+11,40274636800,29616496640,10005393408,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261244,1452,11327776,3160,1895044,32939260,6
1787564863,9.95903e+11,40273158144,29615919104,10005397504,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1376,11327840,3160,1894088,32938608,6
1787564865,9.95916e+11,40271945728,29615972352,10005397504,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261284,1420,11327792,3160,1893972,32938552,6
1787564868,9.95916e+11,40272670720,29616033792,10005397504,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261240,1380,11327792,3160,1893912,32938436,6
1787564870,9.95924e+11,40275021824,29616136192,10005397504,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261248,1368,11327852,3160,1893860,32938436,6
1787564872,9.95923e+11,40274841600,29617164288,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1364,11327844,3160,1895416,32939964,6
1787564874,9.96006e+11,40274640896,29617041408,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261248,1368,11327848,3160,1895152,32939828,6
1787564877,9.96009e+11,40273686528,29616607232,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1376,11327856,3160,1894548,32939324,6
1787564879,9.96013e+11,40275476480,29616340992,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261244,1388,11327908,3160,1894556,32939292,6
1787564881,9.96003e+11,40274219008,29615751168,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261288,1420,11327928,3160,1894504,32939260,6
1787564883,9.96016e+11,40275173376,29616201728,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261264,1368,11327828,3160,1894888,32939604,6
1787564886,9.96017e+11,40275865600,29617192960,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261236,1388,11327856,3160,1895728,32940544,6
