unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787566435,9.89312e+11,45867630592,35176689664,10024353792,0,0,0,0,29708288,788696403968,15377,70,15370,100,14143200,1336,11304948,3112,2155928,38700616,8
1787566437,9.89322e+11,45868896256,35176665088,10024394752,0,0,0,0,29708288,788696403968,15377,27,15370,45,14143380,1364,11304948,3112,2155192,38700168,8
1787566440,9.89322e+11,45867855872,35176685568,10024394752,0,0,0,0,29708288,788696403968,15377,24,15370,4,14143384,1360,11305088,3112,2154900,38700684,8
1787566442,9.89317e+11,45870190592,35177893888,10024394752,0,0,0,0,29708288,788696403968,15377,76,15370,44,14143572,1372,11305072,3112,2155260,38701428,8
1787566444,9.89316e+11,45870891008,35178819584,10024394752,0,0,0,0,29708288,788696403968,15377,72,15370,100,14144272,1388,11305120,3112,2155376,38702200,8
1787566446,9.89272e+11,45873152000,35180507136,10024394752,0,0,0,0,29708288,788696403968,15377,55,15370,26,14144420,1392,11305084,3112,2156144,38703656,8
1787566449,9.89322e+11,45872066560,35180359680,10024394752,0,0,0,0,29708288,788696403968,15377,48,15370,13,14144532,1348,11305124,3112,2156044,38703636,8
1787566451,9.89328e+11,45874679808,35183263744,10024394752,0,0,0,0,29708288,788696403968,14953,0,15370,3,14147580,1360,11305116,3112,2156176,38707536,8
1787566453,9.88903e+11,46268182528,35578466304,10024394752,0,0,0,0,29708288,788696403968,14141,0,15370,51,14534492,1424,11305072,3112,2155280,39093408,8
1787566456,9.89342e+11,45850976256,35157872640,10024398848,0,0,0,0,29708288,788696403968,14343,6,14389,0,14125176,1428,11305116,3112,2155024,38683788,8
1787566458,9.89276e+11,45887614976,35194941440,10024398848,0,0,0,0,29708288,788696403968,14415,56,14389,0,14161220,1388,11305124,3112,2154752,38719620,8
1787566460,9.89237e+11,45923708928,35232337920,10024398848,0,0,0,0,29708288,788696403968,14439,0,14591,0,14198056,1376,11305116,3112,2154808,38756452,8
1787566462,9.8873e+11,46436134912,35742191616,10024398848,0,0,0,0,29708288,788696403968,15153,0,14687,0,14704348,1396,11305096,3112,2154656,39262652,8
1787566465,9.89034e+11,46113333248,35419934720,10024398848,0,0,0,0,29708288,788696403968,15249,49,14889,6,14337080,1416,11305100,3112,2154336,38895964,8
1787566467,9.89067e+11,46092382208,35397505024,10024398848,0,0,0,0,29708288,788696403968,15249,24,15242,95,14359296,1348,11305120,3112,2153756,38919104,8
1787566469,9.89068e+11,46087999488,35397476352,10024398848,0,0,0,0,29708288,788696403968,15249,0,15242,0,14359544,1424,11305116,3112,2153932,38919612,8
1787566471,9.89036e+11,46092197888,35397464064,10024398848,0,0,0,0,29708288,788696403968,15249,100,15242,43,14359572,1340,11305092,3112,2154348,38920256,8
1787566474,9.89035e+11,46089646080,35397226496,10024398848,0,0,0,0,29708288,788696403968,15249,48,15242,34,14359776,1372,11305164,3112,2154692,38920640,8
1787566476,9.88973e+11,46089478144,35398668288,10024398848,0,0,0,0,29708288,788696403968,15249,39,15242,39,14359804,1428,11305112,3112,2155628,38922488,8
1787566478,9.88974e+11,46090608640,35399237632,10024398848,0,0,0,0,29708288,788696403968,15249,0,15242,0,14359860,1368,11305144,3112,2155664,38923364,8
1787566481,9.88951e+11,46091153408,35399016448,10024402944,0,0,0,0,29708288,788696395776,15249,0,15242,44,14359808,1372,11305140,3112,2155248,38925128,8
1787566483,9.8642e+11,46086049792,35395174400,10024402944,0,0,0,0,29708288,788696403968,15249,0,15242,0,14359840,1332,11305132,3112,2151180,38923264,8
1787566485,9.88922e+11,46084476928,35395256320,10024407040,0,0,0,0,29708288,788696403968,15249,0,15242,44,14359864,1368,11305084,3112,2151124,38924028,8
1787566487,9.88895e+11,46089314304,35399143424,10024411136,0,0,0,0,29708288,788696399872,15249,0,15242,0,14360328,1384,11305088,3112,2154416,38927872,8
1787566490,9.88873e+11,46105882624,35399663616,10024431616,0,0,0,0,29708288,788696399872,15249,100,15242,30,14360448,1392,11305108,3112,2154684,38929776,8
1787566492,9.88859e+11,46093070336,35401633792,10024452096,0,0,0,0,29708288,788696399872,15249,36,15242,95,14360472,1428,11305124,3112,2156000,38932284,8
1787566494,9.88899e+11,46092079104,35402051584,10024611840,0,0,0,0,29708288,788696399872,15249,100,15242,20,14360528,1360,11305124,3112,2155628,38933796,8
1787566496,9.88892e+11,46093275136,35401662464,10024734720,0,0,0,0,29708288,788696399872,15249,28,15242,0,14360528,1332,11305108,3112,2155388,38935272,8
