tag,step,value,wall_time
train/actor/dvac_negative_adv_mass_ratio,17,1.0094481706619263,1790177366.338499
train/actor/dvac_negative_adv_mass_ratio,18,1.0085628032684326,1790179335.9053211
train/actor/dvac_negative_adv_mass_ratio,19,1.0008918046951294,1790181792.0710835
train/actor/dvac_negative_adv_mass_ratio,20,1.0078521966934204,1790183748.9707575
train/actor/dvac_negative_adv_mass_ratio,21,1.0083211660385132,1790186103.887112
train/actor/dvac_negative_adv_mass_ratio,22,1.0100399255752563,1790188023.9474652
train/actor/dvac_negative_adv_mass_ratio,23,1.0048420429229736,1790190345.1763008
train/actor/dvac_negative_adv_mass_ratio,24,1.0189677476882935,1790192231.9406173
train/actor/dvac_negative_adv_mass_ratio,25,1.0082014799118042,1790194494.5526361
train/actor/dvac_negative_adv_mass_ratio,26,1.0058690309524536,1790196422.549334
train/actor/dvac_negative_adv_mass_ratio,27,1.0102531909942627,1790198763.1260886
train/actor/dvac_negative_adv_mass_ratio,28,1.0095981359481812,1790200662.8186042
train/actor/dvac_negative_adv_mass_ratio,29,1.0154386758804321,1790203020.8379333
train/actor/dvac_negative_adv_mass_ratio,30,1.018446445465088,1790204922.0612254
train/actor/dvac_negative_adv_mass_ratio,31,1.0070606470108032,1790207233.707621
train/actor/dvac_negative_adv_mass_ratio,32,1.0108575820922852,1790209049.7589014
train/actor/dvac_negative_adv_mass_ratio,33,1.0060151815414429,1790211340.0836003
train/actor/dvac_negative_adv_mass_ratio,34,1.004553198814392,1790213201.0991054
train/actor/dvac_negative_adv_mass_ratio,35,1.0037249326705933,1790215531.6649902
train/actor/dvac_negative_adv_mass_ratio,36,0.9993507266044617,1790217491.340267
train/actor/dvac_negative_adv_mass_ratio,37,0.9981479048728943,1790219934.2875075
train/actor/dvac_negative_adv_mass_ratio,38,1.0066921710968018,1790221807.076826
train/actor/dvac_positive_adv_mass_ratio,0,0.9981083869934082,1790140526.892451
train/actor/dvac_positive_adv_mass_ratio,1,0.9926981925964355,1790142808.7247663
train/actor/dvac_positive_adv_mass_ratio,2,1.0021413564682007,1790144760.800956
train/actor/dvac_positive_adv_mass_ratio,3,0.9926609992980957,1790147136.7501738
train/actor/dvac_positive_adv_mass_ratio,4,0.9950883984565735,1790149040.744108
train/actor/dvac_positive_adv_mass_ratio,5,0.9950503706932068,1790151440.3023055
train/actor/dvac_positive_adv_mass_ratio,6,1.0036262273788452,1790153440.9022412
train/actor/dvac_positive_adv_mass_ratio,7,0.9987460374832153,1790155766.7403855
train/actor/dvac_positive_adv_mass_ratio,8,0.9956105351448059,1790157781.228267
train/actor/dvac_positive_adv_mass_ratio,9,0.9975944757461548,1790160246.2570584
train/actor/dvac_positive_adv_mass_ratio,10,0.9960119724273682,1790162152.7836697
train/actor/dvac_positive_adv_mass_ratio,11,0.9862346053123474,1790164564.8603215
train/actor/dvac_positive_adv_mass_ratio,12,0.9909831881523132,1790166506.7694128
train/actor/dvac_positive_adv_mass_ratio,13,0.990984320640564,1790168846.2083662
train/actor/dvac_positive_adv_mass_ratio,14,0.9943770170211792,1790170823.0835881
train/actor/dvac_positive_adv_mass_ratio,15,0.9963962435722351,1790173170.106884
train/actor/dvac_positive_adv_mass_ratio,16,0.9928162693977356,1790175049.8086076
train/actor/dvac_positive_adv_mass_ratio,17,0.9919562935829163,1790177366.3385208
train/actor/dvac_positive_adv_mass_ratio,18,0.9963831901550293,1790179335.9053404
train/actor/dvac_positive_adv_mass_ratio,19,0.9968851804733276,1790181792.0710945
train/actor/dvac_positive_adv_mass_ratio,20,0.9900071024894714,1790183748.9707656
train/actor/dvac_positive_adv_mass_ratio,21,0.987761378288269,1790186103.8871243
train/actor/dvac_positive_adv_mass_ratio,22,0.9921471476554871,1790188023.947473
train/actor/dvac_positive_adv_mass_ratio,23,0.9873143434524536,1790190345.176321
train/actor/dvac_positive_adv_mass_ratio,24,0.984825611114502,1790192231.94063
train/actor/dvac_positive_adv_mass_ratio,25,0.994562566280365,1790194494.552656
train/actor/dvac_positive_adv_mass_ratio,26,0.9912235140800476,1790196422.549342
train/actor/dvac_positive_adv_mass_ratio,27,0.9866020083427429,1790198763.1260967
train/actor/dvac_positive_adv_mass_ratio,28,0.9980921745300293,1790200662.8186243
train/actor/dvac_positive_adv_mass_ratio,29,0.9874463677406311,1790203020.837954
train/actor/dvac_positive_adv_mass_ratio,30,0.984060525894165,1790204922.0612385
train/actor/dvac_positive_adv_mass_ratio,31,0.9959642887115479,1790207233.7076418
train/actor/dvac_positive_adv_mass_ratio,32,0.9912759065628052,1790209049.7589128
train/actor/dvac_positive_adv_mass_ratio,33,0.9946439862251282,1790211340.0836196
train/actor/dvac_positive_adv_mass_ratio,34,0.995996356010437,1790213201.0991266
train/actor/dvac_positive_adv_mass_ratio,35,0.9946699738502502,1790215531.665011
train/actor/dvac_positive_adv_mass_ratio,36,0.9998641014099121,1790217491.3402865
train/actor/dvac_positive_adv_mass_ratio,37,1.001458764076233,1790219934.2875266
train/actor/dvac_positive_adv_mass_ratio,38,1.000676155090332,1790221807.0768323
train/actor/dvac_valid_chunks,0,715.0,1790140526.8924637
train/actor/dvac_valid_chunks,1,775.0,1790142808.7247872
train/actor/dvac_valid_chunks,2,574.0,1790144760.8009775
train/actor/dvac_valid_chunks,3,717.0,1790147136.7501814
train/actor/dvac_valid_chunks,4,764.0,1790149040.744128
train/actor/dvac_valid_chunks,5,591.0,1790151440.3023143
train/actor/dvac_valid_chunks,6,844.0,1790153440.902262
train/actor/dvac_valid_chunks,7,715.0,1790155766.740393
train/actor/dvac_valid_chunks,8,814.0,1790157781.2282753
train/actor/dvac_valid_chunks,9,629.0,1790160246.2570674
train/actor/dvac_valid_chunks,10,781.0,1790162152.7836907
train/actor/dvac_valid_chunks,11,758.0,1790164564.8603365
train/actor/dvac_valid_chunks,12,718.0,1790166506.7694206
train/actor/dvac_valid_chunks,13,696.0,1790168846.2083735
train/actor/dvac_valid_chunks,14,706.0,1790170823.083609
train/actor/dvac_valid_chunks,15,769.0,1790173170.1068969
train/actor/dvac_valid_chunks,16,811.0,1790175049.808615
train/actor/dvac_valid_chunks,17,706.0,1790177366.3385415
train/actor/dvac_valid_chunks,18,773.0,1790179335.905361
train/actor/dvac_valid_chunks,19,750.0,1790181792.0711062
train/actor/dvac_valid_chunks,20,750.0,1790183748.970775
train/actor/dvac_valid_chunks,21,724.0,1790186103.8871362
train/actor/dvac_valid_chunks,22,821.0,1790188023.947481
train/actor/dvac_valid_chunks,23,754.0,1790190345.1763403
train/actor/dvac_valid_chunks,24,700.0,1790192231.9406404
train/actor/dvac_valid_chunks,25,661.0,1790194494.5526767
train/actor/dvac_valid_chunks,26,851.0,1790196422.5493507
train/actor/dvac_valid_chunks,27,718.0,1790198763.126104
train/actor/dvac_valid_chunks,28,680.0,1790200662.818645
train/actor/dvac_valid_chunks,29,729.0,1790203020.8379745
train/actor/dvac_valid_chunks,30,657.0,1790204922.0612519
train/actor/dvac_valid_chunks,31,778.0,1790207233.7076626
train/actor/dvac_valid_chunks,32,742.0,1790209049.758924
train/actor/dvac_valid_chunks,33,676.0,1790211340.0836387
train/actor/dvac_valid_chunks,34,695.0,1790213201.099147
train/actor/dvac_valid_chunks,35,784.0,1790215531.665032
train/actor/dvac_valid_chunks,36,659.0,1790217491.3403065
train/actor/dvac_valid_chunks,37,765.0,1790219934.2875469
train/actor/dvac_valid_chunks,38,813.0,1790221807.0768385
train/actor/dvac_weight_max,0,1.5403239727020264,1790140526.8924756
train/actor/dvac_weight_max,1,1.55872642993927,1790142808.725359
train/actor/dvac_weight_max,2,1.5392318964004517,1790144760.8009984
train/actor/dvac_weight_max,3,1.5666534900665283,1790147136.750594
train/actor/dvac_weight_max,4,1.5910699367523193,1790149040.744148
train/actor/dvac_weight_max,5,1.534435749053955,1790151440.3025427
train/actor/dvac_weight_max,6,1.6039671897888184,1790153440.9022832
train/actor/dvac_weight_max,7,1.5598628520965576,1790155766.7409112
train/actor/dvac_weight_max,8,1.5577154159545898,1790157781.2282834
train/actor/dvac_weight_max,9,1.5392346382141113,1790160246.2573433
train/actor/dvac_weight_max,10,1.572813868522644,1790162152.7837114
train/actor/dvac_weight_max,11,1.5637069940567017,1790164564.8605363
train/actor/dvac_weight_max,12,1.5475411415100098,1790166506.7694283
train/actor/dvac_weight_max,13,1.5855774879455566,1790168846.2086143
train/actor/dvac_weight_max,14,1.552367091178894,1790170823.0836294
train/actor/dvac_weight_max,15,1.5518207550048828,1790173170.1072514
train/actor/dvac_weight_max,16,1.6436082124710083,1790175049.8086228
train/actor/dvac_weight_max,17,1.6278208494186401,1790177366.3391056
train/actor/dvac_weight_max,18,1.58077073097229,1790179335.905382
train/actor/dvac_weight_max,19,1.578648567199707,1790181792.0714474
train/actor/dvac_weight_max,20,1.5466707944869995,1790183748.9707828
train/actor/dvac_weight_max,21,1.62939453125,1790186103.887385
train/actor/dvac_weight_max,22,1.5776301622390747,1790188023.9474888
train/actor/dvac_weight_max,23,1.5750850439071655,1790190345.1766121
train/actor/dvac_weight_max,24,1.616204857826233,1790192231.9406526
train/actor/dvac_weight_max,25,1.599450945854187,1790194494.5535944
train/actor/dvac_weight_max,26,1.5644623041152954,1790196422.5493624
train/actor/dvac_weight_max,27,1.6100937128067017,1790198763.1263094
train/actor/dvac_weight_max,28,1.5609312057495117,1790200662.8186648
train/actor/dvac_weight_max,29,1.6156326532363892,1790203020.8385336
train/actor/dvac_weight_max,30,1.5808453559875488,1790204922.0612652
train/actor/dvac_weight_max,31,1.594764232635498,1790207233.7078931
train/actor/dvac_weight_max,32,1.5981402397155762,1790209049.7589355
train/actor/dvac_weight_max,33,1.5340245962142944,1790211340.0841718
train/actor/dvac_weight_max,34,1.5607038736343384,1790213201.0991666
train/actor/dvac_weight_max,35,1.5887097120285034,1790215531.6655746
train/actor/dvac_weight_max,36,1.5023679733276367,1790217491.3403285
train/actor/dvac_weight_max,37,1.601534366607666,1790219934.288078
train/actor/dvac_weight_max,38,1.5936139822006226,1790221807.0768447
train/actor/dvac_weight_mean,0,1.0,1790140526.8924875
train/actor/dvac_weight_mean,1,1.0000001192092896,1790142808.7253804
train/actor/dvac_weight_mean,2,1.0,1790144760.8010187
train/actor/dvac_weight_mean,3,0.9999999403953552,1790147136.750604
train/actor/dvac_weight_mean,4,0.9999999403953552,1790149040.744167
train/actor/dvac_weight_mean,5,1.0,1790151440.3025537
train/actor/dvac_weight_mean,6,1.0,1790153440.9023044
train/actor/dvac_weight_mean,7,1.0,1790155766.740922
train/actor/dvac_weight_mean,8,1.0,1790157781.228291
train/actor/dvac_weight_mean,9,0.9999999403953552,1790160246.2573545
train/actor/dvac_weight_mean,10,1.0,1790162152.783732
train/actor/dvac_weight_mean,11,1.0,1790164564.8605537
train/actor/dvac_weight_mean,12,1.0,1790166506.7694361
train/actor/dvac_weight_mean,13,0.9999999403953552,1790168846.2086234
train/actor/dvac_weight_mean,14,0.9999999403953552,1790170823.0836484
train/actor/dvac_weight_mean,15,1.0,1790173170.1072648
train/actor/dvac_weight_mean,16,1.0,1790175049.8086312
train/actor/dvac_weight_mean,17,1.0,1790177366.339127
train/actor/dvac_weight_mean,18,1.0,1790179335.9054022
train/actor/dvac_weight_mean,19,1.0,1790181792.07146
train/actor/dvac_weight_mean,20,1.0,1790183748.9707904
train/actor/dvac_weight_mean,21,1.0,1790186103.8873987
train/actor/dvac_weight_mean,22,1.0,1790188023.9474967
train/actor/dvac_weight_mean,23,1.0000001192092896,1790190345.1766372
train/actor/dvac_weight_mean,24,1.0,1790192231.9406633
train/actor/dvac_weight_mean,25,1.0,1790194494.5536163
train/actor/dvac_weight_mean,26,1.0,1790196422.5493708
train/actor/dvac_weight_mean,27,1.0,1790198763.126319
train/actor/dvac_weight_mean,28,1.0000001192092896,1790200662.8186848
train/actor/dvac_weight_mean,29,1.0,1790203020.8385582
train/actor/dvac_weight_mean,30,1.0,1790204922.0612772
train/actor/dvac_weight_mean,31,0.9999999403953552,1790207233.7079144
train/actor/dvac_weight_mean,32,1.0,1790209049.7589474
train/actor/dvac_weight_mean,33,0.9999999403953552,1790211340.084193
train/actor/dvac_weight_mean,34,1.0,1790213201.0991864
train/actor/dvac_weight_mean,35,1.0,1790215531.6655948
train/actor/dvac_weight_mean,36,1.0,1790217491.3403494
train/actor/dvac_weight_mean,37,0.9999999403953552,1790219934.2881012
train/actor/dvac_weight_mean,38,1.0000001192092896,1790221807.0768538
train/actor/dvac_weight_min,0,0.689676821231842,1790140526.8924992
train/actor/dvac_weight_min,1,0.6883866190910339,1790142808.725401
train/actor/dvac_weight_min,2,0.6791418790817261,1790144760.801038
train/actor/dvac_weight_min,3,0.6774187684059143,1790147136.7506125
train/actor/dvac_weight_min,4,0.6942095756530762,1790149040.7441947
train/actor/dvac_weight_min,5,0.6629936695098877,1790151440.302567
train/actor/dvac_weight_min,6,0.6814824342727661,1790153440.902325
train/actor/dvac_weight_min,7,0.6891781091690063,1790155766.74093
train/actor/dvac_weight_min,8,0.6906794905662537,1790157781.2282984
train/actor/dvac_weight_min,9,0.6926761269569397,1790160246.2573645
train/actor/dvac_weight_min,10,0.6799896359443665,1790162152.7837532
train/actor/dvac_weight_min,11,0.7160008549690247,1790164564.8605697
train/actor/dvac_weight_min,12,0.6999891400337219,1790166506.7694435
train/actor/dvac_weight_min,13,0.6978031396865845,1790168846.2086313
train/actor/dvac_weight_min,14,0.6775588393211365,1790170823.0836697
train/actor/dvac_weight_min,15,0.6829754710197449,1790173170.1072764
train/actor/dvac_weight_min,16,0.6966962218284607,1790175049.8086393
train/actor/dvac_weight_min,17,0.6521575450897217,1790177366.3391478
train/actor/dvac_weight_min,18,0.6944959759712219,1790179335.905421
train/actor/dvac_weight_min,19,0.6576446294784546,1790181792.0714722
train/actor/dvac_weight_min,20,0.6770266890525818,1790183748.970808
train/actor/dvac_weight_min,21,0.6966214776039124,1790186103.8874104
train/actor/dvac_weight_min,22,0.6896860599517822,1790188023.947504
train/actor/dvac_weight_min,23,0.6543498039245605,1790190345.1766577
train/actor/dvac_weight_min,24,0.6865930557250977,1790192231.9406748
train/actor/dvac_weight_min,25,0.6621376872062683,1790194494.5536363
train/actor/dvac_weight_min,26,0.658029317855835,1790196422.549379
train/actor/dvac_weight_min,27,0.6909447908401489,1790198763.1263278
train/actor/dvac_weight_min,28,0.6813693046569824,1790200662.818705
train/actor/dvac_weight_min,29,0.6676199436187744,1790203020.8385813
train/actor/dvac_weight_min,30,0.6938549280166626,1790204922.0612893
train/actor/dvac_weight_min,31,0.7010051608085632,1790207233.707934
train/actor/dvac_weight_min,32,0.670791506767273,1790209049.758959
train/actor/dvac_weight_min,33,0.6803719997406006,1790211340.084214
train/actor/dvac_weight_min,34,0.6909957528114319,1790213201.099207
train/actor/dvac_weight_min,35,0.6457383036613464,1790215531.665619
train/actor/dvac_weight_min,36,0.6836997270584106,1790217491.3403707
train/actor/dvac_weight_min,37,0.6781662702560425,1790219934.288124
train/actor/dvac_weight_min,38,0.6655840873718262,1790221807.0768604
train/actor/dvac_weight_sq_mean,0,1.0135804414749146,1790140526.8930457
train/actor/dvac_weight_sq_mean,1,1.0138856172561646,1790142808.7254207
train/actor/dvac_weight_sq_mean,2,1.0131909847259521,1790144760.801279
train/actor/dvac_weight_sq_mean,3,1.0136513710021973,1790147136.7506206
train/actor/dvac_weight_sq_mean,4,1.0138109922409058,1790149040.744777
train/actor/dvac_weight_sq_mean,5,1.0131938457489014,1790151440.302576
train/actor/dvac_weight_sq_mean,6,1.0138500928878784,1790153440.9028788
train/actor/dvac_weight_sq_mean,7,1.0145695209503174,1790155766.740938
train/actor/dvac_weight_sq_mean,8,1.0132251977920532,1790157781.2288537
train/actor/dvac_weight_sq_mean,9,1.0133358240127563,1790160246.257374
train/actor/dvac_weight_sq_mean,10,1.013164758682251,1790162152.7840812
train/actor/dvac_weight_sq_mean,11,1.013366937637329,1790164564.8605857
train/actor/dvac_weight_sq_mean,12,1.013508915901184,1790166506.769734
train/actor/dvac_weight_sq_mean,13,1.0132869482040405,1790168846.2086394
train/actor/dvac_weight_sq_mean,14,1.0135729312896729,1790170823.0839982
train/actor/dvac_weight_sq_mean,15,1.0132570266723633,1790173170.1072896
train/actor/dvac_weight_sq_mean,16,1.013433814048767,1790175049.8091714
train/actor/dvac_weight_sq_mean,17,1.013439655303955,1790177366.3391685
train/actor/dvac_weight_sq_mean,18,1.0134034156799316,1790179335.9057379
train/actor/dvac_weight_sq_mean,19,1.0131667852401733,1790181792.0714839
train/actor/dvac_weight_sq_mean,20,1.0134831666946411,1790183748.97134
train/actor/dvac_weight_sq_mean,21,1.013174295425415,1790186103.8874228
train/actor/dvac_weight_sq_mean,22,1.0125755071640015,1790188023.9477916
train/actor/dvac_weight_sq_mean,23,1.0138726234436035,1790190345.1766798
train/actor/dvac_weight_sq_mean,24,1.0134873390197754,1790192231.9409475
train/actor/dvac_weight_sq_mean,25,1.0126538276672363,1790194494.5536573
train/actor/dvac_weight_sq_mean,26,1.013116717338562,1790196422.5496047
train/actor/dvac_weight_sq_mean,27,1.0131434202194214,1790198763.1263368
train/actor/dvac_weight_sq_mean,28,1.0133028030395508,1790200662.8190951
train/actor/dvac_weight_sq_mean,29,1.013593316078186,1790203020.8386037
train/actor/dvac_weight_sq_mean,30,1.0135833024978638,1790204922.0615392
train/actor/dvac_weight_sq_mean,31,1.0126246213912964,1790207233.7079537
train/actor/dvac_weight_sq_mean,32,1.0132313966751099,1790209049.7592878
train/actor/dvac_weight_sq_mean,33,1.0125569105148315,1790211340.0842342
train/actor/dvac_weight_sq_mean,34,1.013350248336792,1790213201.099748
train/actor/dvac_weight_sq_mean,35,1.013054609298706,1790215531.6656404
train/actor/dvac_weight_sq_mean,36,1.0134741067886353,1790217491.3409119
train/actor/dvac_weight_sq_mean,37,1.0130674839019775,1790219934.288146
train/actor/dvac_weight_sq_mean,38,1.0131590366363525,1790221807.077038
train/actor/entropy_loss,0,0.0,1790140526.8930643
train/actor/entropy_loss,1,0.0,1790142808.7254407
train/actor/entropy_loss,2,0.0,1790144760.8013048
train/actor/entropy_loss,3,0.0,1790147136.7506287
train/actor/entropy_loss,4,0.0,1790149040.7448
train/actor/entropy_loss,5,0.0,1790151440.3025856
train/actor/entropy_loss,6,0.0,1790153440.9029014
train/actor/entropy_loss,7,0.0,1790155766.7409453
train/actor/entropy_loss,8,0.0,1790157781.228863
train/actor/entropy_loss,9,0.0,1790160246.2573833
train/actor/entropy_loss,10,0.0,1790162152.7841065
train/actor/entropy_loss,11,0.0,1790164564.8605976
train/actor/entropy_loss,12,0.0,1790166506.769743
train/actor/entropy_loss,13,0.0,1790168846.2086482
train/actor/entropy_loss,14,0.0,1790170823.0840209
train/actor/entropy_loss,15,0.0,1790173170.1073022
train/actor/entropy_loss,16,0.0,1790175049.8091815
train/actor/entropy_loss,17,0.0,1790177366.3391895
train/actor/entropy_loss,18,0.0,1790179335.9057598
train/actor/entropy_loss,19,0.0,1790181792.0714972
train/actor/entropy_loss,20,0.0,1790183748.9713495
train/actor/entropy_loss,21,0.0,1790186103.8874338
train/actor/entropy_loss,22,0.0,1790188023.9478116
train/actor/entropy_loss,23,0.0,1790190345.1767018
train/actor/entropy_loss,24,0.0,1790192231.940961
train/actor/entropy_loss,25,0.0,1790194494.5536788
train/actor/entropy_loss,26,0.0,1790196422.5496144
train/actor/entropy_loss,27,0.0,1790198763.1263447
train/actor/entropy_loss,28,0.0,1790200662.819118
train/actor/entropy_loss,29,0.0,1790203020.8386254
train/actor/entropy_loss,30,0.0,1790204922.0615525
train/actor/entropy_loss,31,0.0,1790207233.707974
train/actor/entropy_loss,32,0.0,1790209049.7593036
train/actor/entropy_loss,33,0.0,1790211340.084254
train/actor/entropy_loss,34,0.0,1790213201.0997686
train/actor/entropy_loss,35,0.0,1790215531.6656625
train/actor/entropy_loss,36,0.0,1790217491.340935
train/actor/entropy_loss,37,0.0,1790219934.2881663
train/actor/entropy_loss,38,0.0,1790221807.077045
train/actor/grad_norm,0,25.73893928527832,1790140526.8930771
train/actor/grad_norm,1,35.26911926269531,1790142808.7254605
train/actor/grad_norm,2,42.23992919921875,1790144760.8013384
train/actor/grad_norm,3,22.494556427001953,1790147136.7506368
train/actor/grad_norm,4,31.174999237060547,1790149040.7448218
train/actor/grad_norm,5,34.373046875,1790151440.3025942
train/actor/grad_norm,6,25.020709991455078,1790153440.9029207
train/actor/grad_norm,7,40.444061279296875,1790155766.7409534
train/actor/grad_norm,8,22.634057998657227,1790157781.2288718
train/actor/grad_norm,9,25.871267318725586,1790160246.2573934
train/actor/grad_norm,10,39.905860900878906,1790162152.784139
train/actor/grad_norm,11,19.464420318603516,1790164564.860609
train/actor/grad_norm,12,20.28079605102539,1790166506.769751
train/actor/grad_norm,13,30.844310760498047,1790168846.2086563
train/actor/grad_norm,14,35.744964599609375,1790170823.0840414
train/actor/grad_norm,15,36.192317962646484,1790173170.1073143
train/actor/grad_norm,16,23.812137603759766,1790175049.8091905
train/actor/grad_norm,17,30.41107940673828,1790177366.3392105
train/actor/grad_norm,18,27.205509185791016,1790179335.9057806
train/actor/grad_norm,19,19.897762298583984,1790181792.0715094
train/actor/grad_norm,20,18.00841522216797,1790183748.971359
train/actor/grad_norm,21,24.775089263916016,1790186103.8874435
train/actor/grad_norm,22,33.441688537597656,1790188023.9478202
train/actor/grad_norm,23,34.21773147583008,1790190345.176721
train/actor/grad_norm,24,46.79957580566406,1790192231.9409792
train/actor/grad_norm,25,39.25864791870117,1790194494.5536978
train/actor/grad_norm,26,36.09058380126953,1790196422.5496225
train/actor/grad_norm,27,49.49024963378906,1790198763.1263525
train/actor/grad_norm,28,36.099029541015625,1790200662.8191385
train/actor/grad_norm,29,27.36560821533203,1790203020.838648
train/actor/grad_norm,30,23.265363693237305,1790204922.061565
train/actor/grad_norm,31,30.25760841369629,1790207233.7080154
train/actor/grad_norm,32,42.15767288208008,1790209049.7593164
train/actor/grad_norm,33,33.16062927246094,1790211340.084275
train/actor/grad_norm,34,26.450117111206055,1790213201.0997891
train/actor/grad_norm,35,49.82276153564453,1790215531.6656828
train/actor/grad_norm,36,28.229276657104492,1790217491.3409564
train/actor/grad_norm,37,26.74931526184082,1790219934.288188
train/actor/grad_norm,38,35.4727783203125,1790221807.0770516
train/actor/lr,0,4.999999873689376e-06,1790140526.8930898
train/actor/lr,1,4.999999873689376e-06,1790142808.7254815
train/actor/lr,2,4.999999873689376e-06,1790144760.8013709
train/actor/lr,3,4.999999873689376e-06,1790147136.7506447
train/actor/lr,4,4.999999873689376e-06,1790149040.7448428
train/actor/lr,5,4.999999873689376e-06,1790151440.3026042
train/actor/lr,6,4.999999873689376e-06,1790153440.9029424
train/actor/lr,7,4.999999873689376e-06,1790155766.740961
train/actor/lr,8,4.999999873689376e-06,1790157781.2288795
train/actor/lr,9,4.999999873689376e-06,1790160246.2574027
train/actor/lr,10,4.999999873689376e-06,1790162152.784163
train/actor/lr,11,4.999999873689376e-06,1790164564.8606234
train/actor/lr,12,4.999999873689376e-06,1790166506.7697594
train/actor/lr,13,4.999999873689376e-06,1790168846.2086644
train/actor/lr,14,4.999999873689376e-06,1790170823.0840626
train/actor/lr,15,4.999999873689376e-06,1790173170.1073265
train/actor/lr,16,4.999999873689376e-06,1790175049.8091996
train/actor/lr,17,4.999999873689376e-06,1790177366.3392324
train/actor/lr,18,4.999999873689376e-06,1790179335.9058027
train/actor/lr,19,4.999999873689376e-06,1790181792.0715222
train/actor/lr,20,4.999999873689376e-06,1790183748.9713674
train/actor/lr,21,4.999999873689376e-06,1790186103.8874521
train/actor/lr,22,4.999999873689376e-06,1790188023.9478288
train/actor/lr,23,4.999999873689376e-06,1790190345.1767423
train/actor/lr,24,4.999999873689376e-06,1790192231.9409947
train/actor/lr,25,4.999999873689376e-06,1790194494.5537193
train/actor/lr,26,4.999999873689376e-06,1790196422.5496306
train/actor/lr,27,4.999999873689376e-06,1790198763.126361
train/actor/lr,28,4.999999873689376e-06,1790200662.8191628
train/actor/lr,29,4.999999873689376e-06,1790203020.8386695
train/actor/lr,30,4.999999873689376e-06,1790204922.0615788
train/actor/lr,31,4.999999873689376e-06,1790207233.7080364
train/actor/lr,32,4.999999873689376e-06,1790209049.7593298
train/actor/lr,33,4.999999873689376e-06,1790211340.0842943
train/actor/lr,34,4.999999873689376e-06,1790213201.0998101
train/actor/lr,35,4.999999873689376e-06,1790215531.6657043
train/actor/lr,36,4.999999873689376e-06,1790217491.3409758
train/actor/lr,37,4.999999873689376e-06,1790219934.2882092
train/actor/lr,38,4.999999873689376e-06,1790221807.0770583
train/actor/policy_loss,0,0.01341264508664608,1790140526.8931026
train/actor/policy_loss,1,0.010496809147298336,1790142808.7255013
train/actor/policy_loss,2,0.02954617701470852,1790144760.8014028
train/actor/policy_loss,3,0.0004254269879311323,1790147136.7506523
train/actor/policy_loss,4,0.018218370154500008,1790149040.7448628
train/actor/policy_loss,5,0.008852686733007431,1790151440.302613
train/actor/policy_loss,6,-0.007174711674451828,1790153440.9029632
train/actor/policy_loss,7,0.004097318276762962,1790155766.7409685
train/actor/policy_loss,8,0.0029778461903333664,1790157781.2288876
train/actor/policy_loss,9,0.0025345319882035255,1790160246.2574127
train/actor/policy_loss,10,0.010134890675544739,1790162152.7841854
train/actor/policy_loss,11,0.006653128657490015,1790164564.8606377
train/actor/policy_loss,12,0.0015320657985284925,1790166506.7697675
train/actor/policy_loss,13,0.011964190751314163,1790168846.2086723
train/actor/policy_loss,14,0.009611302986741066,1790170823.0840824
train/actor/policy_loss,15,0.01815951243042946,1790173170.1073382
train/actor/policy_loss,16,0.0014735315926373005,1790175049.809208
train/actor/policy_loss,17,0.016391173005104065,1790177366.339257
train/actor/policy_loss,18,0.006726642604917288,1790179335.905824
train/actor/policy_loss,19,-0.002858507912606001,1790181792.0715332
train/actor/policy_loss,20,0.004021021071821451,1790183748.971376
train/actor/policy_loss,21,0.0017922618426382542,1790186103.8874607
train/actor/policy_loss,22,0.011917239055037498,1790188023.947836
train/actor/policy_loss,23,0.010296307504177094,1790190345.176762
train/actor/policy_loss,24,0.04035573452711105,1790192231.941007
train/actor/policy_loss,25,0.029673323035240173,1790194494.5537393
train/actor/policy_loss,26,0.010336875915527344,1790196422.5496387
train/actor/policy_loss,27,0.02274051494896412,1790198763.1263685
train/actor/policy_loss,28,0.013123211450874805,1790200662.8191848
train/actor/policy_loss,29,0.009507924318313599,1790203020.83869
train/actor/policy_loss,30,0.009796258993446827,1790204922.0615914
train/actor/policy_loss,31,0.008437888696789742,1790207233.7080839
train/actor/policy_loss,32,0.019030436873435974,1790209049.7593424
train/actor/policy_loss,33,0.014821462333202362,1790211340.0843165
train/actor/policy_loss,34,0.007461549714207649,1790213201.0998292
train/actor/policy_loss,35,0.01860079914331436,1790215531.6657243
train/actor/policy_loss,36,0.0010247275931760669,1790217491.3410187
train/actor/policy_loss,37,-0.00391723308712244,1790219934.2882297
train/actor/policy_loss,38,0.010545874945819378,1790221807.0770648
train/actor/policy_loss_abs,0,0.6772240400314331,1790140526.8931158
train/actor/policy_loss_abs,1,0.7395025491714478,1790142808.7255216
train/actor/policy_loss_abs,2,0.5188809633255005,1790144760.8014297
train/actor/policy_loss_abs,3,0.6736962795257568,1790147136.7506604
train/actor/policy_loss_abs,4,0.7207664847373962,1790149040.7448833
train/actor/policy_loss_abs,5,0.5949361324310303,1790151440.3026216
train/actor/policy_loss_abs,6,0.7466312646865845,1790153440.9029846
train/actor/policy_loss_abs,7,0.7032697200775146,1790155766.7409759
train/actor/policy_loss_abs,8,0.7753500938415527,1790157781.228896
train/actor/policy_loss_abs,9,0.6232858896255493,1790160246.257422
train/actor/policy_loss_abs,10,0.8159301280975342,1790162152.784206
